tahun_bulan,station,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2016-05,Dingling,41.44737530635226,69.29005942129783,4.124767990053211,18.514762421453153,446.2185592198229,66.31717405396299,21.06290322580645,1000.7041666666667,6.174327956989247,1.53737777680942e-05,1.6675132530805186
2014-11,Dingling,42.59456896674653,59.28533239219712,10.503819657198266,19.618259573411002,672.7590580399017,61.27909134567756,6.360694444444444,1016.6444444444444,-7.635833333333333,0.0,1.4601208477690948
2013-04,Dingling,42.839265058179336,66.8213558065252,8.581719999144422,22.50968635594516,603.548079186947,65.86975928742855,12.412222222222221,1004.9820833333333,-4.264027777777778,7.501834151653373e-06,1.6653629630059035
2014-05,Dingling,43.98905635915524,60.65956053630964,6.912100082245921,17.4694891415835,434.07098218557036,67.1824481632742,22.026209677419356,998.2958333333333,4.548790322580645,1.4092629620753016e-05,1.620840956621062
2016-03,Dingling,44.3887617366033,72.75272681106621,8.833032119608017,20.441999463458064,709.0391289491535,66.16493789165183,8.85013440860215,1011.7354838709676,-9.568548387096774,0.0,1.5840194494598743
2017-01,Dingling,44.65685828862247,59.35006858426618,10.645678797296004,21.379408835682803,682.5499779282246,64.67414058371928,-1.0939466525857655,1019.5431899641577,-13.939650537634408,0.0,1.5791414380375581
2016-02,Dongsi,34.71844901506867,59.84152908538189,11.415227158661994,49.34586980465404,807.9461156948574,48.52963505747126,1.398419540229885,1022.5597701149425,-15.088218390804597,6.946779299878436e-06,1.6986910806445603
2014-12,Dongsi,40.26507002019655,85.12127061646592,15.854123397531364,50.339104027101065,923.7940958879637,29.02527634408602,-1.168548387096774,1023.0643817204301,-16.599865591397847,0.0,1.627865963298229
2015-10,Dongsi,47.53628108064762,75.95994557427031,7.13650735854824,50.33198639160564,884.7937938338382,30.829067500541257,14.319758064516128,1015.7254032258064,4.153091397849463,9.531279985639661e-06,1.5673784319729773
2015-08,Dongsi,49.541666666666664,75.08541936526511,3.810483870967742,43.46737347940702,821.3376271901632,59.92435586032852,26.435752688172045,1003.4041666666666,18.446102150537634,1.819607997258481e-05,1.5592420758185475
2015-09,Dongsi,49.5587743562565,81.1343990173891,6.401902497274825,47.42334411015185,879.7742123428297,43.97121324520084,20.600833333333334,1011.3548611111111,13.76986111111111,3.8948275941318434e-05,1.6028466052946495
2016-08,Dongsi,50.94934248495532,64.50240240810047,3.125,45.10824557450403,928.4863886129024,54.05971342608692,27.863306451612903,1003.5900537634409,19.286827956989246,1.2130719981723206e-05,1.5765364924490282
2014-11,Dongsi,51.3664675228788,89.03607389308561,14.514200537294311,50.90033070284722,1058.3886603914923,22.699793333333332,5.528333333333333,1019.0654166666666,-5.525833333333333,1.3430439979764976e-06,1.4427086310032402
2017-02,Dongsi,52.67860146293716,80.26332658916722,13.095127351831039,49.471686626583015,902.9618782695388,44.63858392857143,2.661532738095238,1022.0205853174604,-13.62767857142857,3.8372685656471364e-06,1.6820548825936708
2016-01,Dongsi,53.29734261267875,79.09830109683688,14.61481085587868,50.04325081400837,991.8560796178708,28.977150537634408,-4.55,1025.95,-18.059677419354838,1.299719998041772e-06,1.6706177540329594
2015-05,Dongsi,54.64151041628334,87.49287580529382,10.653427501377696,45.74599790350567,760.7525861696216,60.97583069277009,21.45551075268817,1003.4489247311828,6.613440860215054,1.0397759984334176e-05,1.7465612091574356
2014-06,Dongsi,54.733962060644664,83.0485980327137,8.039117451689988,47.5230907167622,941.5274967044388,57.5835365872484,24.70375,1001.6712500000001,15.930416666666666,1.566884664305914e-05,1.5645951510093565
2016-09,Dongsi,55.310547997946614,75.36759972330213,4.336111111111111,47.84629753230465,887.2743528794992,44.27300596661343,22.123524581128745,1009.353611111111,13.911527777777776,1.4325802645082642e-05,1.5223512648299347
2013-12,Dongsi,55.33958135538334,81.92078819664786,18.429383576198575,50.56688475540902,1006.0883570236635,23.135654569892473,0.335752688172043,1021.890188172043,-14.653225806451612,0.0,1.5322408115022417
2016-05,Dongsi,55.356427942668276,78.0609185045009,9.251288150944877,47.03462023582282,854.836465624149,59.42571178214215,21.67284946236559,1005.5413978494624,6.201881720430107,1.4730159977806748e-05,1.77469527610307
2013-11,Dongsi,57.33006740056278,85.53796228738068,16.827595155216713,50.24958109056713,1035.6238541974149,24.337698888888887,6.262222222222222,1018.7065277777778,-8.2,0.0,1.5465185620894586
2013-04,Dongsi,57.38588582465079,93.11480647741013,14.395311365453804,48.39235228668544,905.5059352276553,58.96760030237566,12.632361111111111,1009.9330555555556,-3.7780555555555555,6.267538657223656e-06,1.812955182744841
2015-06,Dongsi,58.23033026909524,82.09956730846717,8.402016778675375,45.83555672481646,899.0524904409727,60.82273638576761,24.53777777777778,1000.3461111111111,14.301388888888889,2.909928662282412e-05,1.7289234271219027
2016-06,Dongsi,59.29976536951479,76.06581666936016,5.706944444444445,44.44955759395952,853.6110408427764,60.10470292382025,25.735833333333332,1000.7619444444445,14.683472222222223,2.1936385300282797e-05,1.649296233117968
2013-08,Dongsi,60.52559208936532,84.91695978058956,9.436339242037295,47.173310794358756,1007.0390163188567,51.53725532661168,27.321102150537637,1000.7147849462366,20.05456989247312,1.9929039969973835e-05,1.5977037207997196
2014-05,Dongsi,60.55477511245182,102.247538250934,13.82278682201872,49.029582020642756,873.9487146649213,57.55699676725539,21.778494623655916,1003.0721774193548,6.247715053763441,1.559663997650126e-05,1.745877824366649
2016-02,Guanyuan,34.447984211464885,72.54064444411503,11.212779078298261,53.129031991315124,762.7134404522626,43.20344857464249,1.398419540229885,1022.5597701149425,-15.088218390804597,8.230017216123774e-06,1.5654008828465056
2015-10,Guanyuan,46.27072646270169,81.43249702847513,5.863419179399145,53.68584551868203,863.9284206449556,29.518286837003426,14.319758064516128,1015.7254032258064,4.153091397849463,1.129193759975692e-05,1.4773102530273305
2014-12,Guanyuan,46.369459838721944,88.13929202969574,14.641254576135706,55.060867387160634,900.3754167807916,23.623655913978496,-0.6487903225806452,1024.0807795698925,-15.028091397849462,0.0,1.48866370506066
2015-09,Guanyuan,48.62974060131316,82.14493197159803,5.290918458089335,50.81910039346107,864.3939706679215,43.44487858478623,20.600833333333334,1011.3548611111111,13.76986111111111,4.6142963191733965e-05,1.5220047579660236
2016-08,Guanyuan,48.63447802972875,74.35145507354908,3.9583333333333335,47.01536920958496,855.1122787602258,49.686857304937334,27.863306451612903,1003.5900537634409,19.286827956989246,1.4371556945145171e-05,1.530334628507083
2016-05,Guanyuan,49.72184849700332,94.6852429635212,9.541354487830548,47.78204701820008,703.6095606053079,56.16790890633318,21.67284946236559,1005.5413978494624,6.201881720430107,1.7451176290533423e-05,1.6198606915775082
2017-02,Guanyuan,50.18629173321165,85.91307384754452,12.884003686157431,52.86734987783501,875.6840847352914,45.16682120103681,2.661532738095238,1022.0205853174604,-13.62767857142857,4.546104747954085e-06,1.55268684084362
2015-08,Guanyuan,51.333333333333336,78.06647349933243,3.4516129032258065,47.991495571098966,874.6279426815074,57.01388056132841,26.435752688172045,1003.4041666666666,18.446102150537634,2.1557335417717757e-05,1.48224115015355
2016-01,Guanyuan,52.03812527752632,80.55501875774164,16.403565817482853,53.57704430547326,999.443328878505,23.14516129032258,-4.55,1025.95,-18.059677419354838,1.5398096726941255e-06,1.561392560126432
2015-05,Guanyuan,52.871969565942706,95.99462221138045,8.661772065584861,46.658283113095244,774.0249811634762,58.180409046085316,21.45551075268817,1003.4489247311828,6.613440860215054,1.2318477381553004e-05,1.6142822733614994
2013-04,Guanyuan,53.07639392729485,93.62178856379924,13.756980381733365,51.771266300153904,847.5217372324188,55.76773418705795,12.260694444444445,1008.2969444444445,-1.553611111111111,9.546819970703578e-06,1.5754681272067106
2016-09,Guanyuan,53.12208377696656,79.89817745268813,4.029166666666667,50.99212684801638,805.4819051656118,39.59126574074866,22.122552358906525,1009.3458333333333,13.919305555555555,1.6972124392361916e-05,1.4709774567285028
2015-06,Guanyuan,55.03825328922351,88.56275276130333,6.503418458089335,46.817017159685896,857.2953930021393,57.61183660382126,24.53777777777778,1000.3461111111111,14.301388888888889,3.447462767198514e-05,1.5977874622661605
2014-06,Guanyuan,55.376891081704564,81.60236020800062,6.777670249512004,48.36015733358946,961.363034282755,55.56684555727463,24.585972222222225,999.991388888889,17.527638888888887,2.1745534377713706e-05,1.4898048715801455
2014-11,Guanyuan,55.69819206783785,89.73820413732841,13.556116013547635,56.638388302917406,1032.1438021772915,19.479166666666668,5.940972222222222,1020.3208333333333,-3.7525000000000004,1.0607577745226198e-06,1.4638095641593942
2013-12,Guanyuan,55.93219035422784,88.72541733784803,17.871180790016357,55.4816737892496,957.2117121151832,24.926114247311826,-0.16129032258064516,1019.95,-12.480779569892475,0.0,1.4444323280554847
2013-11,Guanyuan,56.74025702208026,93.9895235447787,15.375986060319251,54.12904164021192,1009.7579350032113,29.238413611111113,5.530972222222222,1016.9720833333333,-6.101111111111111,0.0,1.4199130084594802
2013-08,Guanyuan,57.105394130303054,83.8040146855229,7.1501952820219365,48.34450116710778,729.5617191279044,48.95905962728829,26.744354838709675,999.3168010752687,20.47043010752688,2.4636954763106008e-05,1.4042437374821768
2016-03,Guanyuan,57.8897003083762,97.27476526849395,12.350629050741,54.266198019739825,937.501264800721,40.78589114958607,9.201881720430107,1016.7400537634409,-8.75268817204301,0.0,1.5684958314785402
2017-01,Guanyuan,58.06722868045895,94.20420747653158,15.11970019041054,53.747598090329376,1005.0267862205394,38.23145496695444,-0.9166890681003584,1024.8442876344086,-12.546908602150538,1.5398096726941255e-06,1.5050525105618324
2016-02,Gucheng,38.454728414511656,80.52756783522508,12.482828547824063,51.70571855635925,855.4529389314919,50.599137931034484,1.6604885057471266,1018.8540229885058,-14.691235632183908,6.329176485451336e-06,1.22796564176779
2015-09,Gucheng,45.90599483167288,90.91884051034316,4.183333333333334,48.96614231468711,721.4963574939159,46.56167219338606,20.677777777777777,1007.7820833333333,14.215,5.353428443944255e-05,0.9643118298660774
2015-08,Gucheng,46.490591397849464,90.00648559008339,2.3225806451612905,47.486505457365205,811.6347775128245,61.642764935883754,26.638306451612905,999.9057795698925,19.27916666666667,1.7762527555944073e-05,0.949695947753347
2016-08,Gucheng,48.27284946236559,93.91662040401553,2.2977021317087774,48.23609394272278,772.4556912751245,53.37041231815126,27.020967741935483,1000.2685483870969,19.316801075268817,1.3815299210178726e-05,1.1765291031598095
2014-12,Gucheng,48.699657538657426,106.61192103410087,13.840724462643038,54.118207497171504,945.6853568926989,28.201075268817203,-0.009408602150537624,1019.3711021505376,-16.461827956989247,0.0,1.211375655465011
2017-02,Gucheng,49.24023781683561,96.56978172593065,12.107057683247358,53.11522959417533,976.5946793648181,33.45982142857143,2.365716765873016,1018.2901785714286,-14.643005952380953,4.916413877091663e-06,1.2277776714526936
2015-10,Gucheng,50.23194398445607,95.4037361786715,4.715357479809577,51.818284207769125,904.6164366159841,32.5134115706395,14.751612903225807,1012.0991935483871,4.384677419354839,1.2335088580516718e-05,1.0371441119715243
2016-05,Gucheng,52.43356088958072,101.77341770685778,7.823611449497905,50.69470723505302,655.2527033411611,61.06434734666441,21.063306451612902,1002.0868279569892,6.435752688172043,1.4308702753399394e-05,1.2627814354079003
2016-09,Gucheng,53.954208526630666,93.83492135583843,2.7416666666666667,49.76427559434883,801.9373883966247,41.47704947397774,21.248138503083332,1004.9635262347223,13.686250000000001,1.3256108527861965e-05,1.1688505264243776
2015-05,Gucheng,55.18526931705833,102.84567819444638,8.050338615533134,49.92378147284359,720.890061629242,59.169141387361734,21.92970430107527,999.865994623656,6.969354838709677,1.4308702753399394e-05,1.1514163969294542
2014-06,Gucheng,55.38604418586965,97.68459059854726,3.073611111111111,49.65144968254799,826.094285190107,56.39773866475904,25.144305555555558,998.1620833333333,16.218194444444446,2.039401311978764e-05,1.018554210562151
2013-08,Gucheng,56.49970042490659,96.33635564115481,3.7436091303705177,48.39954889532943,887.0041238792531,52.61143567979535,27.01290322580645,997.299193548387,19.552688172043013,1.8255931099164743e-05,0.9661059961207056
2013-07,Gucheng,56.54322130469875,96.22474244440768,4.484629032258065,49.620429342816124,954.8614038097247,48.2596821625096,27.087096774193547,993.9602150537635,20.84704301075269,3.799207282799149e-05,0.98397723897583
2013-11,Gucheng,56.95993565733769,98.98461986213754,14.26221348643508,54.218231679193124,1119.122763483026,27.77578772517555,6.357777777777779,1014.9036111111111,-7.2491666666666665,5.09850327994691e-07,1.1297495440925167
2016-01,Gucheng,57.98776969118221,97.32167351998771,14.93821221567534,53.482494636387784,1100.6150240222253,31.660525464066932,-4.168951612903226,1022.1588709677419,-17.828629032258064,0.0,1.2470913790651872
2015-06,Gucheng,58.08313255760894,101.81404768797834,5.407275106111711,49.252615698786,891.9994455159873,60.90327832826324,25.078888888888887,996.8191666666668,14.347777777777777,2.651221705572393e-05,1.0425080380014935
2013-04,Gucheng,58.4532379838771,108.54579825906482,12.59534724511422,53.372005239982144,883.5112841601165,56.957026503092756,12.69513888888889,1006.1558333333332,-3.3555555555555556,7.647754919920365e-06,1.2564957939317662
2014-11,Gucheng,59.00266743985601,101.67002484567695,13.886961043605293,55.156268058243626,1133.2002355754546,24.03861111111111,6.678194444444444,1015.3186111111112,-5.8213888888888885,5.09850327994691e-07,1.029473187414862
2015-07,Gucheng,60.035436108841836,88.50167282488337,3.4301075268817205,47.300796849183385,724.5163218718847,60.79473599427406,26.594489247311827,997.7899193548386,19.144220430107527,3.305803739578481e-05,0.9790043461173238
2016-03,Gucheng,60.281395846979656,110.12814598601192,12.477164565655903,53.8305467711422,945.3769984504922,48.84839324853601,9.200672043010753,1013.1408602150539,-9.114247311827956,0.0,1.2259652448409102
2016-02,Huairou,33.33387421621154,52.31435326142542,6.474356244727915,26.83881675747235,749.4939360870616,49.01251982647167,-0.2535919540229885,1017.3600574712643,-15.043103448275861,6.880896003832655e-06,1.5345176959322866
2014-12,Huairou,36.62035963730837,65.76720019184582,9.623135788822331,30.986364187109565,758.0628319164791,50.03327203381099,-2.479032258064516,1017.6002688172043,-16.8622311827957,3.5110730342137305e-06,1.4938492896076865
2015-08,Huairou,36.97059876992976,55.416655320286836,2.6048387096774195,20.96816698668058,656.3273949663185,54.4297439754534,25.108870967741936,998.8310483870969,19.176209677419354,2.4577511239496116e-05,1.3389051732223727
2015-09,Huairou,37.6742607169113,58.114878190990446,3.4825283856070093,21.58693296318044,656.2434647856153,49.14381658045427,19.450416666666666,1006.6281944444445,14.3,5.2607577629302394e-05,1.3398092935504986
2015-10,Huairou,39.309451657062105,63.66881082579566,3.941777405605227,27.285095409283922,688.1184222654288,46.333307224916744,13.082795698924732,1010.7524193548388,4.0034946236559135,1.7555365171068653e-05,1.4454046636211646
2017-02,Huairou,40.50137503666764,63.121790902078374,7.279281508580188,27.769883247381205,762.882318828584,55.13254604057223,0.859920634920635,1016.851488095238,-13.763541666666667,7.77451886147326e-06,1.5258875394459215
2016-08,Huairou,41.12238849268557,54.176939740296696,2.692204301075269,19.784170337471163,683.0059147666713,49.50171768679078,26.183736559139785,998.9655913978495,19.85967741935484,1.7555365171068653e-05,1.3498970319756076
2016-09,Huairou,41.267221208203416,58.16847478895734,3.212865642393843,21.25916274327492,646.5560875385383,49.45251389549228,20.213216820987654,1004.6124652777778,14.431527777777779,2.962955521650365e-05,1.3634663971520693
2014-06,Huairou,41.76712614393997,66.20580240575963,4.321271741983417,22.59439849967014,728.5098027099654,58.61175055256574,23.986666666666668,997.1072222222222,15.64263888888889,2.842018561583003e-05,1.4609795753985364
2013-11,Huairou,42.51253707506274,70.06041967703501,9.743903332936029,29.566943502711815,781.5368921664812,48.19105374039676,4.873611111111111,1013.5865277777779,-8.211666666666666,0.0,1.1630293130508114
2016-01,Huairou,42.51619557724248,59.89288833444957,8.189364792154379,29.129372041007606,814.8485331929684,42.514070608767014,-6.183467741935484,1020.7125,-17.90201612903226,2.340715356142487e-06,1.5176493585824475
2016-05,Huairou,43.500413989534344,74.27796422639769,6.12075474954821,24.43632124083338,593.372583009691,56.78475230380532,20.186021505376342,1000.707123655914,6.801881720430108,2.282197472238925e-05,1.5410365021006114
2015-06,Huairou,45.10799015134231,68.13848930210156,5.026389812193054,21.81941232344548,692.493794316117,54.89382900848522,23.61986111111111,995.6588888888889,14.413194444444445,3.144360961751408e-05,1.4664199942860516
2014-11,Huairou,45.525000665449845,70.35201935508404,7.80554104003267,30.34680014439846,822.0770520517666,46.87692916688849,5.020972222222222,1011.2276388888889,-6.464722222222223,6.046848003368091e-07,1.1401118327999005
